TUXJES_STARTED_ENDED_ALL_IN_1.pl
SERVER;JOB_NUMBER;JOB_NAME;DOMAIN;CLASS;PART_OF_DAY;STARTED;ENDED;RUNTIME_SECONDS;RETURN_CODE
dione;01404138;PTTME120;CO;F;1;2020-11-15 04:46:33;2020-11-15 04:46:34;1;C0004
dione;01404139;PTTME006;CO;F;1;2020-11-15 04:48:08;2020-11-15 04:48:10;2;C0000
dione;01404140;POROBOTS;CO;9;1;2020-11-15 04:50:03;2020-11-15 04:50:06;3;C0000
dione;01404141;POIMSCOS;CO;0;1;2020-11-15 04:51:03;2020-11-15 04:51:05;2;C0000
dione;01404142;PTTME120;CO;F;1;2020-11-15 04:51:52;2020-11-15 04:51:53;1;C0004
dione;01404143;PTTME006;CO;F;1;2020-11-15 04:53:09;2020-11-15 04:53:11;2;C0000
dione;01404144;POROBOTS;CO;9;1;2020-11-15 04:55:03;2020-11-15 04:55:06;3;C0000
dione;01404145;POIMSCOS;CO;0;1;2020-11-15 04:56:04;2020-11-15 04:56:06;2;C0000
dione;01404146;PTTME120;CO;F;1;2020-11-15 04:56:31;2020-11-15 04:56:32;1;C0004
dione;01404147;PTTME006;CO;F;1;2020-11-15 04:58:08;2020-11-15 04:58:11;3;C0000
dione;01404148;POROBOTS;CO;9;1;2020-11-15 05:00:04;2020-11-15 05:00:07;3;C0000
dione;01404149;PTACTTB1;CO;F;1;2020-11-15 05:00:12;2020-11-15 05:00:20;8;C0000
dione;01404150;PTTME007;CO;F;1;2020-11-15 05:00:14;2020-11-15 05:00:16;2;C0000
dione;01404151;POIMSCOS;CO;0;1;2020-11-15 05:01:02;2020-11-15 05:01:04;2;C0000
dione;01404152;PTTME120;CO;F;1;2020-11-15 05:01:52;2020-11-15 05:01:53;1;C0004
dione;01404153;PTTME006;CO;F;1;2020-11-15 05:03:08;2020-11-15 05:03:10;2;C0000
dione;01404154;POROBOTS;CO;9;1;2020-11-15 05:05:04;2020-11-15 05:05:07;3;C0000
dione;01404155;POIMSCOS;CO;0;1;2020-11-15 05:06:02;2020-11-15 05:06:05;3;C0000
dione;01404156;PTTME120;CO;F;1;2020-11-15 05:07:12;2020-11-15 05:07:13;1;C0004
dione;01404157;PTTME006;CO;F;1;2020-11-15 05:08:09;2020-11-15 05:08:11;2;C0000
dione;01404158;POROBOTS;CO;9;1;2020-11-15 05:10:03;2020-11-15 05:10:06;3;C0000
dione;01404159;POIMSCOS;CO;0;1;2020-11-15 05:11:03;2020-11-15 05:11:05;2;C0000
dione;01404160;PTTME120;CO;F;1;2020-11-15 05:11:29;2020-11-15 05:11:30;1;C0004
dione;01404161;PTTME006;CO;F;1;2020-11-15 05:13:09;2020-11-15 05:13:11;2;C0000
dione;01404162;POROBOTS;CO;9;1;2020-11-15 05:15:04;2020-11-15 05:15:07;3;C0000
dione;01404163;PTACTTB5;CO;F;1;2020-11-15 05:15:09;2020-11-15 05:15:12;3;C0000
dione;01404164;POIMSCOS;CO;0;1;2020-11-15 05:16:03;2020-11-15 05:16:06;3;C0000
dione;01404165;PTTME120;CO;F;1;2020-11-15 05:16:47;2020-11-15 05:16:48;1;C0004
dione;01404166;PTTME006;CO;F;1;2020-11-15 05:18:12;2020-11-15 05:18:13;1;C0000
dione;01404167;POROBOTS;CO;9;1;2020-11-15 05:20:03;2020-11-15 05:20:06;3;C0000
dione;01404168;POIMSCOS;CO;0;1;2020-11-15 05:21:03;2020-11-15 05:21:06;3;C0000
dione;01404169;PTTME120;CO;F;1;2020-11-15 05:22:08;2020-11-15 05:22:09;1;C0004
dione;01404170;PTTME006;CO;F;1;2020-11-15 05:23:09;2020-11-15 05:23:11;2;C0000
dione;01404171;POROBOTS;CO;9;1;2020-11-15 05:25:02;2020-11-15 05:25:05;3;C0000
dione;01404172;POIMSCOS;CO;0;1;2020-11-15 05:26:03;2020-11-15 05:26:06;3;C0000
dione;01404173;PTTME120;CO;F;1;2020-11-15 05:27:28;2020-11-15 05:27:29;1;C0004
dione;01404174;PTTME006;CO;F;1;2020-11-15 05:28:09;2020-11-15 05:28:11;2;C0000
dione;01404175;POROBOTS;CO;9;1;2020-11-15 05:30:02;2020-11-15 05:30:05;3;C0000
dione;01404176;PTACTBA0;CO;F;1;2020-11-15 05:30:10;2020-11-15 05:30:12;2;C0000
dione;01404177;PTACTX91;CO;F;1;2020-11-15 05:30:25;2020-11-15 06:29:55;3570;C0000
dione;01404178;POIMSCOS;CO;0;1;2020-11-15 05:31:04;2020-11-15 05:31:06;2;C0000
dione;01404179;PTTME120;CO;F;1;2020-11-15 05:31:41;2020-11-15 05:31:42;1;C0004
dione;01404180;PTTME006;CO;F;1;2020-11-15 05:33:08;2020-11-15 05:33:10;2;C0000
dione;01404181;POROBOTS;CO;9;1;2020-11-15 05:35:03;2020-11-15 05:35:05;2;C0000
dione;01404182;POIMSCOS;CO;0;1;2020-11-15 05:36:02;2020-11-15 05:36:05;3;C0000
dione;01404183;PTTME120;CO;F;1;2020-11-15 05:36:58;2020-11-15 05:36:59;1;C0004
dione;01404184;PTTME006;CO;F;1;2020-11-15 05:38:09;2020-11-15 05:38:11;2;C0000
dione;01404185;POROBOTS;CO;9;1;2020-11-15 05:40:03;2020-11-15 05:40:06;3;C0000
dione;01404186;POIMSCOS;CO;0;1;2020-11-15 05:41:03;2020-11-15 05:41:05;2;C0000
dione;01404187;PTTME120;CO;F;1;2020-11-15 05:42:24;2020-11-15 05:42:25;1;C0004
dione;01404188;PTTME006;CO;F;1;2020-11-15 05:43:08;2020-11-15 05:43:10;2;C0000
dione;01404189;POROBOTS;CO;9;1;2020-11-15 05:45:02;2020-11-15 05:45:05;3;C0000
dione;01404190;POIMSCOS;CO;0;1;2020-11-15 05:46:03;2020-11-15 05:46:05;2;C0000
dione;01404191;PTTME120;CO;F;1;2020-11-15 05:46:41;2020-11-15 05:46:42;1;C0004
dione;01404192;PTTME006;CO;F;1;2020-11-15 05:48:09;2020-11-15 05:48:11;2;C0000
dione;01404193;POROBOTS;CO;9;1;2020-11-15 05:50:04;2020-11-15 05:50:07;3;C0000
dione;01404194;POIMSCOS;CO;0;1;2020-11-15 05:51:02;2020-11-15 05:51:04;2;C0000
dione;01404195;PTTME120;CO;F;1;2020-11-15 05:52:03;2020-11-15 05:52:04;1;C0004
dione;01404196;PTTME006;CO;F;1;2020-11-15 05:53:09;2020-11-15 05:53:11;2;C0000
dione;01404197;POROBOTS;CO;9;1;2020-11-15 05:55:03;2020-11-15 05:55:06;3;C0000
dione;01404198;POIMSCOS;CO;0;1;2020-11-15 05:56:03;2020-11-15 05:56:06;3;C0000
dione;01404199;PTTME120;CO;F;1;2020-11-15 05:57:21;2020-11-15 05:57:22;1;C0004
dione;01404200;PTTME006;CO;F;1;2020-11-15 05:58:09;2020-11-15 05:58:11;2;C0000
dione;01404201;POROBOTS;CO;9;2;2020-11-15 06:00:03;2020-11-15 06:00:06;3;C0000
dione;01404202;PTACTGDO;CO;F;2;2020-11-15 06:00:11;2020-11-15 06:00:15;4;C0000
dione;01404203;PTCMTB04;CO;F;2;2020-11-15 06:00:12;2020-11-15 06:02:39;147;C0000
dione;01404204;PTSRPEB1;CO;F;2;2020-11-15 06:00:13;2020-11-15 06:00:26;13;C0000
dione;01404205;POIMSCOS;CO;0;2;2020-11-15 06:01:03;2020-11-15 06:01:05;2;C0000
dione;01404206;PTTME130;CO;F;2;2020-11-15 06:02:34;2020-11-15 06:03:26;52;C0000
dione;01404207;PTTME120;CO;F;2;2020-11-15 06:02:35;2020-11-15 06:02:36;1;C0004
dione;01404208;PTTME006;CO;F;2;2020-11-15 06:03:09;2020-11-15 06:03:11;2;C0000
dione;01404209;PTTME005;CO;F;2;2020-11-15 06:03:41;2020-11-15 06:03:50;9;C0000
dione;01404210;PTTME140;CO;F;2;2020-11-15 06:04:02;2020-11-15 06:04:07;5;C0000
dione;01404211;POROBOTS;CO;9;2;2020-11-15 06:05:02;2020-11-15 06:05:05;3;C0000
dione;01404212;POIMSCOS;CO;0;2;2020-11-15 06:06:02;2020-11-15 06:06:05;3;C0000
dione;01404213;PTTME120;CO;F;2;2020-11-15 06:06:58;2020-11-15 06:06:59;1;C0004
dione;01404214;PTTME006;CO;F;2;2020-11-15 06:08:09;2020-11-15 06:08:14;5;C0000
dione;01404215;POROBOTS;CO;9;2;2020-11-15 06:10:02;2020-11-15 06:10:05;3;C0000
dione;01404216;PTACSB05;CO;F;2;2020-11-15 06:10:09;2020-11-15 06:14:22;253;C0000
dione;01404217;POIMSCOS;CO;0;2;2020-11-15 06:11:03;2020-11-15 06:11:09;6;C0000
dione;01404218;PTTME120;CO;F;2;2020-11-15 06:12:18;2020-11-15 06:12:19;1;C0004
dione;01404219;PTTME006;CO;F;2;2020-11-15 06:13:09;2020-11-15 06:13:11;2;C0000
dione;01404220;POROBOTS;CO;9;2;2020-11-15 06:15:03;2020-11-15 06:15:08;5;C0000
dione;01404221;POIMSCOS;CO;0;2;2020-11-15 06:16:03;2020-11-15 06:16:05;2;C0000
dione;01404222;PTTME120;CO;F;2;2020-11-15 06:16:37;2020-11-15 06:16:38;1;C0004
dione;01404223;PTTME006;CO;F;2;2020-11-15 06:18:09;2020-11-15 06:18:11;2;C0000
dione;01404224;POROBOTS;CO;9;2;2020-11-15 06:20:03;2020-11-15 06:20:06;3;C0000
dione;01404225;POIMSCOS;CO;0;2;2020-11-15 06:21:03;2020-11-15 06:21:05;2;C0000
dione;01404226;PTACSB09;CO;F;2;2020-11-15 06:21:08;2020-11-15 06:21:11;3;C0000
dione;01404227;PTTME120;CO;F;2;2020-11-15 06:21:54;2020-11-15 06:21:55;1;C0004
dione;01404228;PTTME006;CO;F;2;2020-11-15 06:23:08;2020-11-15 06:23:10;2;C0000
dione;01404229;POROBOTS;CO;9;2;2020-11-15 06:25:04;2020-11-15 06:25:06;2;C0000
dione;01404230;POIMSCOS;CO;0;2;2020-11-15 06:26:02;2020-11-15 06:26:05;3;C0000
dione;01404231;PTTME120;CO;F;2;2020-11-15 06:27:19;2020-11-15 06:27:20;1;C0004
dione;01404232;PTTME006;CO;F;2;2020-11-15 06:28:11;2020-11-15 06:28:13;2;C0000
dione;01404233;POROBOTS;CO;9;2;2020-11-15 06:30:04;2020-11-15 06:30:08;4;C0000
dione;01404234;PTACTBF0;CO;F;2;2020-11-15 06:30:10;2020-11-15 06:30:32;22;C0000
dione;01404235;POIMSCOS;CO;0;2;2020-11-15 06:31:03;2020-11-15 06:31:05;2;C0000
dione;01404236;PTTME120;CO;F;2;2020-11-15 06:31:38;2020-11-15 06:31:39;1;C0004
dione;01404237;PTACSB12;CO;F;2;2020-11-15 06:32:10;2020-11-15 06:32:23;13;C0002
dione;01404238;PTACSB13;CO;F;2;2020-11-15 06:33:10;2020-11-15 06:33:13;3;C0002
dione;01404239;PTTME006;CO;F;2;2020-11-15 06:33:09;2020-11-15 06:33:10;1;C0000
dione;01404240;POROBOTS;CO;9;2;2020-11-15 06:35:03;2020-11-15 06:35:06;3;C0000
dione;01404241;POIMSCOS;CO;0;2;2020-11-15 06:36:03;2020-11-15 06:36:06;3;C0000
dione;01404242;PTTME120;CO;F;2;2020-11-15 06:36:58;2020-11-15 06:36:59;1;C0004
dione;01404243;PTTME006;CO;F;2;2020-11-15 06:38:09;2020-11-15 06:38:10;1;C0000
dione;01404244;POROBOTS;CO;9;2;2020-11-15 06:40:04;2020-11-15 06:40:06;2;C0000
dione;01404245;POIMSCOS;CO;0;2;2020-11-15 06:41:03;2020-11-15 06:41:06;3;C0000
dione;01404246;PTTME120;CO;F;2;2020-11-15 06:42:15;2020-11-15 06:42:16;1;C0004
dione;01404247;PTTME006;CO;F;2;2020-11-15 06:43:09;2020-11-15 06:43:11;2;C0000
dione;01404248;POROBOTS;CO;9;2;2020-11-15 06:45:02;2020-11-15 06:45:05;3;C0000
dione;01404249;POIMSCOS;CO;0;2;2020-11-15 06:46:02;2020-11-15 06:46:04;2;C0000
dione;01404250;PTTME120;CO;F;2;2020-11-15 06:46:38;2020-11-15 06:46:39;1;C0004
dione;01404251;PTTME006;CO;F;2;2020-11-15 06:48:09;2020-11-15 06:48:11;2;C0000
dione;01404252;POROBOTS;CO;9;2;2020-11-15 06:50:03;2020-11-15 06:50:05;2;C0000
dione;01404253;POIMSCOS;CO;0;2;2020-11-15 06:51:02;2020-11-15 06:51:05;3;C0000
dione;01404254;PTTME120;CO;F;2;2020-11-15 06:51:55;2020-11-15 06:51:56;1;C0004
dione;01404255;PTTME006;CO;F;2;2020-11-15 06:53:09;2020-11-15 06:53:11;2;C0000
dione;01404256;POROBOTS;CO;9;2;2020-11-15 06:55:04;2020-11-15 06:55:07;3;C0000
dione;01404257;POIMSCOS;CO;0;2;2020-11-15 06:56:03;2020-11-15 06:56:06;3;C0000
dione;01404258;PTTME120;CO;F;2;2020-11-15 06:57:13;2020-11-15 06:57:14;1;C0004
dione;01404259;PTTME006;CO;F;2;2020-11-15 06:58:10;2020-11-15 06:58:11;1;C0000
dione;01404260;POROBOTS;CO;9;2;2020-11-15 07:00:03;2020-11-15 07:00:06;3;C0000
dione;01404261;PTACTB95;CO;F;2;2020-11-15 07:00:17;2020-11-15 07:00:19;2;C0000
dione;01404262;PTTME007;CO;F;2;2020-11-15 07:00:18;2020-11-15 07:00:21;3;C0000
dione;01404263;PTFDE001;CO;F;2;2020-11-15 07:00:19;2020-11-15 07:00:21;2;C0000
dione;01404264;PTFDE003;CO;F;2;2020-11-15 07:00:36;2020-11-15 07:02:11;95;C0000
dione;01404265;POIMSCOS;CO;0;2;2020-11-15 07:01:03;2020-11-15 07:01:06;3;C0000
dione;01404266;PTTME120;CO;F;2;2020-11-15 07:02:33;2020-11-15 07:02:34;1;C0004
dione;01404267;PTFDE004;CO;F;2;2020-11-15 07:02:44;2020-11-15 07:02:51;7;C0000
dione;01404268;PTFDE011;CO;F;2;2020-11-15 07:03:05;2020-11-15 07:03:07;2;C0000
dione;01404269;PTTME006;CO;F;2;2020-11-15 07:03:08;2020-11-15 07:03:10;2;C0000
dione;01404270;POROBOTS;CO;9;2;2020-11-15 07:05:02;2020-11-15 07:05:05;3;C0000
dione;01404271;POIMSCOS;CO;0;2;2020-11-15 07:06:03;2020-11-15 07:06:05;2;C0000
dione;01404272;PTTME120;CO;F;2;2020-11-15 07:06:48;2020-11-15 07:06:49;1;C0004
dione;01404273;PTTME006;CO;F;2;2020-11-15 07:08:10;2020-11-15 07:08:12;2;C0000
dione;01404274;POROBOTS;CO;9;2;2020-11-15 07:10:03;2020-11-15 07:10:06;3;C0000
dione;01404275;PTSRPB80;CO;F;2;2020-11-15 07:10:09;2020-11-15 07:10:14;5;C0000
dione;01404276;POIMSCOS;CO;0;2;2020-11-15 07:11:03;2020-11-15 07:11:05;2;C0000
dione;01404277;PTTME120;CO;F;2;2020-11-15 07:12:17;2020-11-15 07:12:18;1;C0004
dione;01404278;PTTME006;CO;F;2;2020-11-15 07:13:09;2020-11-15 07:13:11;2;C0000
dione;01404279;POROBOTS;CO;9;2;2020-11-15 07:15:04;2020-11-15 07:15:07;3;C0000
dione;01404280;POIMSCOS;CO;0;2;2020-11-15 07:16:04;2020-11-15 07:16:06;2;C0000
dione;01404281;PTTME120;CO;F;2;2020-11-15 07:17:25;2020-11-15 07:17:26;1;C0004
dione;01404282;PTTME006;CO;F;2;2020-11-15 07:18:09;2020-11-15 07:18:11;2;C0000
dione;01404283;POROBOTS;CO;9;2;2020-11-15 07:20:03;2020-11-15 07:20:06;3;C0000
dione;01404284;POIMSCOS;CO;0;2;2020-11-15 07:21:04;2020-11-15 07:21:06;2;C0000
dione;01404285;PTTME120;CO;F;2;2020-11-15 07:21:43;2020-11-15 07:21:44;1;C0004
dione;01404286;PTTME006;CO;F;2;2020-11-15 07:23:08;2020-11-15 07:23:10;2;C0000
dione;01404287;POROBOTS;CO;9;2;2020-11-15 07:25:03;2020-11-15 07:25:06;3;C0000
dione;01404288;POIMSCOS;CO;0;2;2020-11-15 07:26:04;2020-11-15 07:26:06;2;C0000
dione;01404289;PTTME120;CO;F;2;2020-11-15 07:27:02;2020-11-15 07:27:03;1;C0004
dione;01404290;PTTME006;CO;F;2;2020-11-15 07:28:09;2020-11-15 07:28:11;2;C0000
dione;01404291;POROBOTS;CO;9;2;2020-11-15 07:30:03;2020-11-15 07:30:05;2;C0000
dione;01404292;POIMSCOS;CO;0;2;2020-11-15 07:31:03;2020-11-15 07:31:05;2;C0000
dione;01404293;PTTME120;CO;F;2;2020-11-15 07:32:20;2020-11-15 07:32:21;1;C0004
dione;01404294;PTTME006;CO;F;2;2020-11-15 07:33:09;2020-11-15 07:33:13;4;C0000
dione;01404295;POROBOTS;CO;9;2;2020-11-15 07:35:03;2020-11-15 07:35:07;4;C0000
dione;01404296;POIMSCOS;CO;0;2;2020-11-15 07:36:03;2020-11-15 07:36:05;2;C0000
dione;01404297;PTTME120;CO;F;2;2020-11-15 07:36:34;2020-11-15 07:36:35;1;C0004
dione;01404298;PTTME006;CO;F;2;2020-11-15 07:38:09;2020-11-15 07:38:11;2;C0000
dione;01404299;POROBOTS;CO;9;2;2020-11-15 07:40:03;2020-11-15 07:40:06;3;C0000
dione;01404300;POIMSCOS;CO;0;2;2020-11-15 07:41:02;2020-11-15 07:41:05;3;C0000
dione;01404301;PTTME120;CO;F;2;2020-11-15 07:41:53;2020-11-15 07:41:54;1;C0004
dione;01404302;PTTME006;CO;F;2;2020-11-15 07:43:09;2020-11-15 07:43:11;2;C0000
dione;01404303;POROBOTS;CO;9;2;2020-11-15 07:45:03;2020-11-15 07:45:06;3;C0000
dione;01404304;POIMSCOS;CO;0;2;2020-11-15 07:46:04;2020-11-15 07:46:06;2;C0000
dione;01404305;PTTME120;CO;F;2;2020-11-15 07:47:20;2020-11-15 07:47:21;1;C0004
dione;01404306;PTTME006;CO;F;2;2020-11-15 07:48:09;2020-11-15 07:48:10;1;C0000
dione;01404307;POROBOTS;CO;9;2;2020-11-15 07:50:03;2020-11-15 07:50:07;4;C0000
dione;01404308;POIMSCOS;CO;0;2;2020-11-15 07:51:03;2020-11-15 07:51:05;2;C0000
dione;01404309;PTTME006;CO;F;2;2020-11-15 07:53:08;2020-11-15 07:53:10;2;C0000
dione;01404310;POROBOTS;CO;9;2;2020-11-15 07:55:03;2020-11-15 07:55:05;2;C0000
dione;01404311;POIMSCOS;CO;0;2;2020-11-15 07:56:04;2020-11-15 07:56:06;2;C0000
dione;01404312;PTTME006;CO;F;2;2020-11-15 07:58:09;2020-11-15 07:58:11;2;C0000
dione;01404313;POROBOTS;CO;9;2;2020-11-15 08:00:04;2020-11-15 08:00:07;3;C0000
dione;01404314;POIMSCOS;CO;0;2;2020-11-15 08:01:03;2020-11-15 08:01:05;2;C0000
dione;01404315;PTTME120;CO;F;2;2020-11-15 08:02:55;2020-11-15 08:02:56;1;C0004
dione;01404316;POROBOTS;CO;9;2;2020-11-15 08:05:02;2020-11-15 08:05:05;3;C0000
dione;01404317;POIMSCOS;CO;0;2;2020-11-15 08:06:02;2020-11-15 08:06:04;2;C0000
dione;01404318;PTTME120;CO;F;2;2020-11-15 08:07:16;2020-11-15 08:07:17;1;C0004
dione;01404319;PTTME006;CO;F;2;2020-11-15 08:08:09;2020-11-15 08:08:11;2;C0000
dione;01404320;POROBOTS;CO;9;2;2020-11-15 08:10:02;2020-11-15 08:10:05;3;C0000
dione;01404321;POIMSCOS;CO;0;2;2020-11-15 08:11:02;2020-11-15 08:11:04;2;C0000
dione;01404322;PTTME120;CO;F;2;2020-11-15 08:11:57;2020-11-15 08:11:58;1;C0004
dione;01404323;PTTME006;CO;F;2;2020-11-15 08:13:09;2020-11-15 08:13:11;2;C0000
dione;01404324;POROBOTS;CO;9;2;2020-11-15 08:15:03;2020-11-15 08:15:06;3;C0000
dione;01404325;POIMSCOS;CO;0;2;2020-11-15 08:16:03;2020-11-15 08:16:05;2;C0000
dione;01404326;PTTME120;CO;F;2;2020-11-15 08:17:18;2020-11-15 08:17:19;1;C0004
dione;01404327;PTTME006;CO;F;2;2020-11-15 08:18:09;2020-11-15 08:18:11;2;C0000
dione;01404328;POROBOTS;CO;9;2;2020-11-15 08:20:03;2020-11-15 08:20:05;2;C0000
dione;01404329;POIMSCOS;CO;0;2;2020-11-15 08:21:03;2020-11-15 08:21:05;2;C0000
dione;01404330;PTTME120;CO;F;2;2020-11-15 08:22:29;2020-11-15 08:22:30;1;C0004
dione;01404331;PTTME006;CO;F;2;2020-11-15 08:23:09;2020-11-15 08:23:11;2;C0000
dione;01404332;POROBOTS;CO;9;2;2020-11-15 08:25:03;2020-11-15 08:25:05;2;C0000
dione;01404333;POIMSCOS;CO;0;2;2020-11-15 08:26:03;2020-11-15 08:26:05;2;C0000
dione;01404334;PTTME120;CO;F;2;2020-11-15 08:26:46;2020-11-15 08:26:47;1;C0004
dione;01404335;PTTME006;CO;F;2;2020-11-15 08:28:10;2020-11-15 08:28:12;2;C0000
dione;01404336;POROBOTS;CO;9;2;2020-11-15 08:30:03;2020-11-15 08:30:05;2;C0000
dione;01404337;POIMSCOS;CO;0;2;2020-11-15 08:31:02;2020-11-15 08:31:05;3;C0000
dione;01404338;PTTME120;CO;F;2;2020-11-15 08:32:09;2020-11-15 08:32:10;1;C0004
dione;01404339;POSPD0RM;CO;F;2;2020-11-15 08:32:56;2020-11-15 08:32:59;3;C0000
dione;01404340;PTTME006;CO;F;2;2020-11-15 08:33:09;2020-11-15 08:33:11;2;C0000
dione;01404341;POROBOTS;CO;9;2;2020-11-15 08:35:03;2020-11-15 08:35:06;3;C0000
dione;01404342;POIMSCOS;CO;0;2;2020-11-15 08:36:03;2020-11-15 08:36:05;2;C0000
dione;01404343;PTTME120;CO;F;2;2020-11-15 08:37:25;2020-11-15 08:37:26;1;C0004
dione;01404344;PTTME006;CO;F;2;2020-11-15 08:38:09;2020-11-15 08:38:11;2;C0000
dione;01404345;POROBOTS;CO;9;2;2020-11-15 08:40:02;2020-11-15 08:40:05;3;C0000
dione;01404346;POIMSCOS;CO;0;2;2020-11-15 08:41:03;2020-11-15 08:41:05;2;C0000
dione;01404347;PTTME120;CO;F;2;2020-11-15 08:41:38;2020-11-15 08:41:39;1;C0004
dione;01404348;PTTME006;CO;F;2;2020-11-15 08:43:08;2020-11-15 08:43:10;2;C0000
dione;01404349;POROBOTS;CO;9;2;2020-11-15 08:45:03;2020-11-15 08:45:07;4;C0000
dione;01404350;POIMSCOS;CO;0;2;2020-11-15 08:46:03;2020-11-15 08:46:06;3;C0000
dione;01404351;PTTME120;CO;F;2;2020-11-15 08:47:02;2020-11-15 08:47:03;1;C0004
dione;01404352;PTTME006;CO;F;2;2020-11-15 08:48:09;2020-11-15 08:48:11;2;C0000
dione;01404353;POROBOTS;CO;9;2;2020-11-15 08:50:04;2020-11-15 08:50:07;3;C0000
dione;01404354;POIMSCOS;CO;0;2;2020-11-15 08:51:04;2020-11-15 08:51:06;2;C0000
dione;01404355;PTTME120;CO;F;2;2020-11-15 08:52:18;2020-11-15 08:52:19;1;C0004
dione;01404356;PTTME006;CO;F;2;2020-11-15 08:53:09;2020-11-15 08:53:11;2;C0000
dione;01404357;POROBOTS;CO;9;2;2020-11-15 08:55:03;2020-11-15 08:55:06;3;C0000
dione;01404358;POIMSCOS;CO;0;2;2020-11-15 08:56:02;2020-11-15 08:56:04;2;C0000
dione;01404359;PTTME120;CO;F;2;2020-11-15 08:56:32;2020-11-15 08:56:33;1;C0004
dione;01404360;PTTME006;CO;F;2;2020-11-15 08:58:09;2020-11-15 08:58:11;2;C0000
dione;01404361;POROBOTS;CO;9;2;2020-11-15 09:00:04;2020-11-15 09:00:07;3;C0000
dione;01404362;PTTME007;CO;F;2;2020-11-15 09:00:12;2020-11-15 09:00:15;3;C0000
dione;01404363;POIMSCOS;CO;0;2;2020-11-15 09:01:04;2020-11-15 09:01:06;2;C0000
dione;01404364;PTTME120;CO;F;2;2020-11-15 09:01:51;2020-11-15 09:01:52;1;C0004
dione;01404365;PTTME006;CO;F;2;2020-11-15 09:03:09;2020-11-15 09:03:11;2;C0000
dione;01404366;POROBOTS;CO;9;2;2020-11-15 09:05:02;2020-11-15 09:05:05;3;C0000
dione;01404367;POIMSCOS;CO;0;2;2020-11-15 09:06:02;2020-11-15 09:06:05;3;C0000
dione;01404368;PTTME120;CO;F;2;2020-11-15 09:07:12;2020-11-15 09:07:13;1;C0004
dione;01404369;PTTME006;CO;F;2;2020-11-15 09:08:09;2020-11-15 09:08:11;2;C0000
dione;01404370;POROBOTS;CO;9;2;2020-11-15 09:10:04;2020-11-15 09:10:07;3;C0000
dione;01404371;POIMSCOS;CO;0;2;2020-11-15 09:11:04;2020-11-15 09:11:06;2;C0000
dione;01404372;PTTME120;CO;F;2;2020-11-15 09:12:19;2020-11-15 09:12:20;1;C0004
dione;01404373;PTTME006;CO;F;2;2020-11-15 09:13:09;2020-11-15 09:13:10;1;C0000
dione;01404374;POROBOTS;CO;9;2;2020-11-15 09:15:04;2020-11-15 09:15:06;2;C0000
dione;01404375;POIMSCOS;CO;0;2;2020-11-15 09:16:02;2020-11-15 09:16:05;3;C0000
dione;01404376;PTTME120;CO;F;2;2020-11-15 09:16:33;2020-11-15 09:16:34;1;C0004
dione;01404377;PTTME006;CO;F;2;2020-11-15 09:18:09;2020-11-15 09:18:10;1;C0000
dione;01404378;POROBOTS;CO;9;2;2020-11-15 09:20:03;2020-11-15 09:20:06;3;C0000
dione;01404379;POIMSCOS;CO;0;2;2020-11-15 09:21:02;2020-11-15 09:21:04;2;C0000
dione;01404380;PTTME120;CO;F;2;2020-11-15 09:21:51;2020-11-15 09:21:52;1;C0004
dione;01404381;PTTME006;CO;F;2;2020-11-15 09:23:09;2020-11-15 09:23:11;2;C0000
dione;01404382;POROBOTS;CO;9;2;2020-11-15 09:25:04;2020-11-15 09:25:07;3;C0000
dione;01404383;POIMSCOS;CO;0;2;2020-11-15 09:26:03;2020-11-15 09:26:05;2;C0000
dione;01404384;PTTME120;CO;F;2;2020-11-15 09:27:11;2020-11-15 09:27:12;1;C0004
dione;01404385;PTTME006;CO;F;2;2020-11-15 09:28:08;2020-11-15 09:28:10;2;C0000
dione;01404386;POROBOTS;CO;9;2;2020-11-15 09:30:03;2020-11-15 09:30:05;2;C0000
dione;01404387;POIMSCOS;CO;0;2;2020-11-15 09:31:03;2020-11-15 09:31:06;3;C0000
dione;01404388;PTTME120;CO;F;2;2020-11-15 09:32:27;2020-11-15 09:32:28;1;C0004
dione;01404389;PTTME006;CO;F;2;2020-11-15 09:33:08;2020-11-15 09:33:10;2;C0000
dione;01404390;POROBOTS;CO;9;2;2020-11-15 09:35:03;2020-11-15 09:35:06;3;C0000
dione;01404391;POIMSCOS;CO;0;2;2020-11-15 09:36:03;2020-11-15 09:36:06;3;C0000
dione;01404392;PTTME120;CO;F;2;2020-11-15 09:36:41;2020-11-15 09:36:42;1;C0004
dione;01404393;PTTME006;CO;F;2;2020-11-15 09:38:09;2020-11-15 09:38:11;2;C0000
dione;01404394;POROBOTS;CO;9;2;2020-11-15 09:40:03;2020-11-15 09:40:06;3;C0000
dione;01404395;POIMSCOS;CO;0;2;2020-11-15 09:41:03;2020-11-15 09:41:06;3;C0000
dione;01404396;PTTME120;CO;F;2;2020-11-15 09:41:59;2020-11-15 09:42:01;2;C0004
dione;01404397;PTTME006;CO;F;2;2020-11-15 09:43:08;2020-11-15 09:43:10;2;C0000
dione;01404398;POROBOTS;CO;9;2;2020-11-15 09:45:04;2020-11-15 09:45:07;3;C0000
dione;01404399;POIMSCOS;CO;0;2;2020-11-15 09:46:04;2020-11-15 09:46:06;2;C0000
dione;01404400;PTTME120;CO;F;2;2020-11-15 09:47:06;2020-11-15 09:47:06;0;C0004
